Time (s),ECG
2.24,-0.17232292288200066
2.241,-0.17237253355285853
2.242,-0.17241864333171197
2.243,-0.1724619942074483
2.244,-0.17249964392458939
2.245,-0.17252766728129157
2.246,-0.17254212612191083
2.247,-0.1725390703193716
2.248,-0.1725145353442088
2.249,-0.17246454202952535
2.25,-0.17238509657099205
2.251,-0.17227219052684778
2.2520000000000002,-0.17212180081789932
2.253,-0.17193235634828377
2.254,-0.1717129715470846
2.255,-0.17147564698073003
2.2560000000000002,-0.17123236863108446
2.257,-0.1709951078425804
2.258,-0.17077582132221822
2.259,-0.17058645113956622
2.2600000000000002,-0.17043892472676078
2.261,-0.17034515487850624
2.262,-0.1703170397520749
2.263,-0.17036102755667856
2.2640000000000002,-0.1704593264922938
2.265,-0.17058738338962626
2.266,-0.17072063015799188
2.267,-0.17083448406927473
2.2680000000000002,-0.1709043477579268
2.269,-0.17090560922096837
2.27,-0.17081364181798736
2.271,-0.1706038042711397
2.2720000000000002,-0.1702514406651492
2.273,-0.1697389712761851
2.274,-0.16908127414160118
2.275,-0.16830250262972984
2.2760000000000002,-0.16742679621567075
2.277,-0.16647827973709237
2.278,-0.16548106339423027
2.279,-0.1644592427498883
2.2800000000000002,-0.1634368987294381
2.281,-0.16243809762081976
2.282,-0.16148689107454114
2.283,-0.16060174896923446
2.2840000000000003,-0.15977493043555296
2.285,-0.15899098180462584
2.286,-0.15823443373138377
2.287,-0.15748980223332526
2.2880000000000003,-0.15674158869051696
2.289,-0.15597427984559423
2.29,-0.1551723478037595
2.291,-0.15432025003278343
2.2920000000000003,-0.1534024293630043
2.293,-0.1524047492199292
2.294,-0.1513199979984245
2.295,-0.1501430440770964
2.2960000000000003,-0.1488687416347579
2.297,-0.14749193021279164
2.298,-0.14600743471514674
2.299,-0.1444100654083405
2.3000000000000003,-0.14269461792145785
2.301,-0.1408558732461535
2.302,-0.13888884647172403
2.303,-0.1367942565161854
2.3040000000000003,-0.13459022093466208
2.305,-0.13230022946372363
2.306,-0.12994790073454085
2.307,-0.12755698058890688
2.308,-0.1251513420792361
2.309,-0.12275498546856407
2.31,-0.12039203823055018
2.311,-0.1180867550494728
2.312,-0.11586351782023264
2.313,-0.11374051621122955
2.314,-0.11170379864450872
2.315,-0.1097292679693895
2.316,-0.10779294990465771
2.317,-0.10587099737971946
2.318,-0.10393969053460575
2.319,-0.10197543671996606
2.32,-0.09995477049707184
2.321,-0.09785435363781565
2.322,-0.09565097512471472
2.323,-0.09332576958582489
2.324,-0.09088214411899997
2.325,-0.08833089930119321
2.326,-0.08568297431868468
2.327,-0.0829494355683721
2.328,-0.0801414766577763
2.329,-0.07727041840503804
2.33,-0.07434770883892339
2.331,-0.07138492319881654
2.332,-0.06839376393472411
2.333,-0.06538764555348611
2.334,-0.06238865832368579
2.335,-0.05942188912662898
2.336,-0.05651255416367482
2.337,-0.05368599684680248
2.338,-0.05096768779861647
2.339,-0.048383224852339146
2.34,-0.04595833305181574
2.341,-0.04371886465151163
2.342,-0.04169079911651746
2.343,-0.03989197993255672
2.344,-0.03829456269925501
2.345,-0.03685504170972288
2.346,-0.03553002375182615
2.347,-0.03427624282405012
2.348,-0.03305048502121888
2.349,-0.03180482441377305
2.35,-0.030492034430793104
2.351,-0.02906712440433293
2.352,-0.027484862770720656
2.353,-0.02571172054975369
2.354,-0.023782002735138565
2.355,-0.021753856465065786
2.356,-0.019685215861352693
2.357,-0.017633774150090122
2.358,-0.01565698366164325
2.359,-0.013812055830649286
2.36,-0.012155961196019515
2.361,-0.010745429400938105
2.362,-0.00963694919286422
2.363,-0.008876790209736515
2.364,-0.00845250933958908
2.365,-0.008330189145080047
2.366,-0.008475641293109657
2.367,-0.008854436554851505
2.368,-0.00943190480575225
2.369,-0.01017313502553263
2.37,-0.011042975298186198
2.371,-0.012006032811980323
2.372,-0.013026673859455842
2.373,-0.014074011548919454
2.374,-0.015146970546378589
2.375,-0.016255435663170413
2.376,-0.017409069841514604
2.3770000000000002,-0.01861729512790476
2.378,-0.019889292673106358
2.379,-0.021234002732159984
2.38,-0.022660124664378965
2.3810000000000002,-0.024176116933350943
2.382,-0.02579019710693464
2.383,-0.027509949317000914
2.384,-0.029340284610833912
2.3850000000000002,-0.0312849428102963
2.386,-0.03334742096620989
2.387,-0.03553097523367282
2.388,-0.03783862087205595
2.3890000000000002,-0.040273132245004235
2.39,-0.042837042820433255
2.391,-0.04553264517053504
2.392,-0.04836199097177399
2.3930000000000002,-0.05132334207039079
2.394,-0.05439210429130277
2.395,-0.05753808464330405
2.396,-0.06073455094995804
2.3970000000000002,-0.06394913679280137
2.398,-0.06714950370865744
2.399,-0.07030347200425999
2.4,-0.07337902075624739
2.4010000000000002,-0.07634428781116598
2.402,-0.07916756978546466
2.403,-0.08182327181110204
2.404,-0.08432495597475301
2.4050000000000002,-0.08670204941487018
2.406,-0.08898418117850991
2.407,-0.09120113908263841
2.408,-0.09338286971412738
2.4090000000000003,-0.09555947842975572
2.41,-0.09776122935620568
2.411,-0.10001854539006903
2.412,-0.10236200819784272
2.4130000000000003,-0.10481641525003106
2.414,-0.10736664950675541
2.415,-0.10998119453242683
2.416,-0.11262864031330518
2.4170000000000003,-0.11527773560555789
2.418,-0.11789738793525548
2.419,-0.12045666359837819
2.42,-0.1229247876608115
2.4210000000000003,-0.12527114395834818
2.422,-0.12746527509668443
2.423,-0.1294820902205927
2.424,-0.13133278769956835
2.4250000000000003,-0.13304402890839595
2.426,-0.13464264648225968
2.427,-0.1361556211273011
2.428,-0.13761009231956725
2.4290000000000003,-0.1390333583050125
2.43,-0.14045287609949525
2.431,-0.14189626148878223
2.432,-0.14339128902854636
2.433,-0.14496148771779507
2.434,-0.1465991012068174
2.435,-0.14828286023363607
2.436,-0.14999159835492254
2.437,-0.15170430789725367
2.438,-0.1534001399571137
2.439,-0.15505840440089125
2.44,-0.156658569864883
2.441,-0.1581802637552916
2.442,-0.15960327224822657
2.443,-0.16090988087561658
2.444,-0.16209973260373545
2.445,-0.16318029880925608
2.446,-0.16415924499145979
2.447,-0.16504226373567657
2.448,-0.16582297461054044
2.449,-0.16651214663567324
2.45,-0.16712442451449652
2.451,-0.16767444732412815
2.452,-0.1681768510591629
2.453,-0.16864706766271217
2.454,-0.16910656788718317
2.455,-0.1695795827474835
2.456,-0.17009035474796197
2.457,-0.17066312362207248
2.458,-0.17132212633237442
2.459,-0.17209159707053187
2.46,-0.17299576725731472
2.461,-0.17405886554259817
2.462,-0.17530511780536315
2.463,-0.17675573654456783
2.464,-0.17840848505351142
2.465,-0.18025012807661767
2.466,-0.18226736438548607
2.467,-0.1844468899808195
2.468,-0.1867753980924281
2.469,-0.1892395791792265
2.47,-0.1918261209292359
2.471,-0.1945217082595798
2.472,-0.19731302331648978
2.473,-0.20018880206024647
2.474,-0.20315427142643694
2.475,-0.20622258681910471
2.476,-0.20940695139233104
2.477,-0.21272056552930105
2.478,-0.2161766268423071
2.479,-0.21979221958443299
2.48,-0.22354738051939277
2.481,-0.22739187156843968
2.482,-0.23127442860746816
2.483,-0.2351448127533061
2.484,-0.23896794305603195
2.485,-0.24271574448586775
2.486,-0.2463592764686557
2.487,-0.2498686771780346
2.488,-0.25321316353545037
2.489,-0.2563610312101489
2.49,-0.2592796546191791
2.491,-0.2619354869273877
2.492,-0.264294060047427
2.493,-0.2663144099464966
2.494,-0.2679072093083707
2.495,-0.26895823167937577
2.496,-0.2693521442246604
2.497,-0.26897269285717473
2.498,-0.26770270223766945
2.499,-0.26542407577469984
2.5,-0.26201779562462063
2.501,-0.2573639226915884
2.5020000000000002,-0.25134159662755895
2.503,-0.24383547115590193
2.504,-0.23478571275430002
2.505,-0.22416080437915434
2.5060000000000002,-0.211933521304365
2.507,-0.19814257237625058
2.508,-0.18281851360213847
2.509,-0.16599345033719456
2.5100000000000002,-0.14771571246415066
2.511,-0.12804985439333788
2.512,-0.1070766550626381
2.513,-0.0848871121491051
2.5140000000000002,-0.061534164045028206
2.515,-0.037058147219177745
2.516,-0.011515357010133074
2.517,0.015021686715941474
2.5180000000000002,0.042464239565319715
2.519,0.07070733261666311
2.52,0.09962977242109566
2.521,0.12909414100215472
2.5220000000000002,0.15894679585581592
2.523,0.18901193302797267
2.524,0.21904220204217775
2.525,0.24874391859136677
2.5260000000000002,0.27780686411820116
2.527,0.30590456315452597
2.528,0.33269430760884755
2.529,0.35781716486208565
2.5300000000000002,0.3808979777675945
2.531,0.40154536465112467
2.532,0.41935171931088194
2.533,0.43389646233171436
2.5340000000000003,0.4449041127755397
2.535,0.4524110529752915
2.536,0.45650147842380523
2.537,0.457271280635073
2.5380000000000003,0.4548280471442462
2.539,0.44929106150764175
2.54,0.4407913033027355
2.541,0.42947144812816557
2.5420000000000003,0.4154858676037243
2.543,0.398997425477319
2.544,0.38014892556034724
2.545,0.3590767171823529
2.5460000000000003,0.33592863275921675
2.547,0.31086420072801213
2.548,0.2840546455469437
2.549,0.2556828876953872
2.5500000000000003,0.22594354367386665
2.551,0.19504292600410714
2.552,0.16319904322895648
2.553,0.13064267867491008
2.5540000000000003,0.09762734377901183
2.555,0.06442470703547398
2.556,0.03131821465243809
2.557,-0.0013969911407789013
2.5580000000000003,-0.033414072093711604
2.559,-0.06441449393469162
2.56,-0.09406802637093074
2.561,-0.1221442031079204
2.562,-0.14880265365399487
2.563,-0.17402390678271484
2.564,-0.19776757956314567
2.565,-0.2199972865616199
2.566,-0.24068265600662198
2.567,-0.25979935757296985
2.568,-0.2773291023817813
2.569,-0.2932596430005255
2.57,-0.30758477344298746
2.571,-0.32030432916928336
2.572,-0.3314241870858373
2.573,-0.3409579678427097
2.574,-0.34894388260716985
2.575,-0.3554375874333316
2.576,-0.3605009460858319
2.577,-0.3642018637756426
2.578,-0.3666142871600577
2.579,-0.36781820434269613
2.58,-0.36789964487350085
2.581,-0.36695067974874185
2.582,-0.36506942141101373
2.583,-0.362357750523552
2.584,-0.3588980086054961
2.585,-0.35476246788999066
2.586,-0.3500291906559314
2.587,-0.34478228062853666
2.588,-0.3391118829793578
2.589,-0.3331141843262639
2.59,-0.3268914127334517
2.591,-0.32055183771143986
2.592,-0.31420389640064156
2.593,-0.3078710062445955
2.594,-0.30157069654837265
2.595,-0.29533671622093166
2.596,-0.2892002497463075
2.597,-0.283189781921222
2.598,-0.2773310978550954
2.599,-0.2716472829700412
2.6,-0.2661587230008762
2.601,-0.2608831039951048
2.602,-0.2558354123129303
2.603,-0.2510282739613072
2.604,-0.24647569183239162
2.605,-0.24219166315212512
2.606,-0.23818753332322146
2.607,-0.23447194806108812
2.608,-0.23105085339383308
2.609,-0.2279274956622552
2.61,-0.22510242151985063
2.611,-0.22257347793281007
2.612,-0.22033581218002316
2.613,-0.21838144476369722
2.614,-0.2166943923292297
2.615,-0.215252381491079
2.616,-0.21403037130057995
2.617,-0.2130006211217608
2.618,-0.21213269063134646
2.619,-0.21139343981875677
2.62,-0.21074702898610861
2.621,-0.21015556068014796
2.622,-0.20962400191532954
2.623,-0.20916318412077
2.624,-0.20875546638599218
2.625,-0.20837610929439443
2.626,-0.20800043260418666
2.6270000000000002,-0.2076039604896494
2.628,-0.2071624172084625
2.629,-0.20665173143437637
2.63,-0.20604803770143684
2.6310000000000002,-0.20532767640398497
2.632,-0.20446719379665765
2.633,-0.2034459568747999
2.634,-0.20227828469717005
2.6350000000000002,-0.20100337296201196
2.636,-0.19966114865111015
2.637,-0.1982917446065436
2.638,-0.19693549953068828
2.6390000000000002,-0.19563295798621372
2.64,-0.19442487039608602
2.641,-0.19335219304356602
2.642,-0.19245608807221007
2.6430000000000002,-0.19177465439752645
2.644,-0.19130123722511766
2.645,-0.19099669539402478
2.646,-0.190821356332407
2.6470000000000002,-0.19073575332871903
2.648,-0.1907006255317108
2.649,-0.19067691795042757
2.65,-0.19062578145421022
2.6510000000000002,-0.19050857277269434
2.652,-0.19028685449581215
2.653,-0.18992449319691612
2.654,-0.1894154402859557
2.6550000000000002,-0.18877610393482233
2.656,-0.18802103935334918
2.657,-0.18716336698247169
2.658,-0.18621814345015283
2.6590000000000003,-0.18520045227717108
2.66,-0.18412540376332495
2.661,-0.1830081349874308
2.662,-0.18186380980732436
2.6630000000000003,-0.18070691253783452
2.664,-0.17954153497612016
2.665,-0.17836385062003707
2.666,-0.17716985969746687
2.6670000000000003,-0.17595558921530996
2.668,-0.17471709295948706
2.669,-0.17345045149493654
2.67,-0.1721517721656161
2.6710000000000003,-0.17081718909450208
2.672,-0.16944286318359142
2.673,-0.16802546849587993
2.674,-0.1665691416982938
2.6750000000000003,-0.16508385230748773
2.676,-0.1635797507832234
2.677,-0.16206701436427967
2.678,-0.16055584706845508
2.6790000000000003,-0.15905647969256648
2.68,-0.1575791698124516
2.681,-0.15613420178296533
2.682,-0.1547318867379822
2.6830000000000003,-0.15338158068764113
2.684,-0.15207710158289436
2.685,-0.15079984969072302
2.686,-0.1495309040389706
2.6870000000000003,-0.14825137043449865
2.688,-0.14694238146319022
2.689,-0.14558509648994505
2.69,-0.14416070165868294
2.691,-0.1426504098923417
2.692,-0.14103546089287836
2.693,-0.13929814259139112
2.694,-0.13743756682535815
2.695,-0.13546662311880342
2.696,-0.13339863232347365
2.697,-0.1312469420701377
2.698,-0.12902492676858057
2.699,-0.12674598760760736
2.7,-0.12442355255504088
2.701,-0.12207107635772592
2.702,-0.11970204054152384
2.703,-0.11732914436790323
2.704,-0.11495130501501524
2.705,-0.11255589181646969
2.706,-0.11012994305724766
2.707,-0.1076605238013505
2.708,-0.10513472589179741
2.709,-0.10253966795062949
2.71,-0.0998624953789041
2.711,-0.09709038035669831
2.712,-0.09421010322013634
2.713,-0.09120476017055588
2.714,-0.0880876898993756
2.715,-0.08489605225470122
2.716,-0.0816676964466944
2.717,-0.07844045313981417
2.718,-0.07525213445280927
2.719,-0.0721405339587234
2.72,-0.06914342668489233
2.721,-0.06629856911294901
2.722,-0.06364369917881645
2.723,-0.061214251308648916
2.724,-0.05900355703616516
2.725,-0.05696795129800836
2.726,-0.055062492139665103
2.727,-0.05324221906091637
2.728,-0.051462148361125885
2.729,-0.04967725917511427
2.73,-0.04784250743728259
2.731,-0.04591283053632621
2.732,-0.04384314731523306
2.733,-0.041590379499725334
2.734,-0.03915013885563743
2.735,-0.03655284074007265
2.736,-0.03383012337416542
2.737,-0.031013606433347156
2.738,-0.028134891047339218
2.739,-0.02522555980015777
2.74,-0.02231717673011123
2.741,-0.01944128732980494
2.742,-0.016629418546134294
2.743,-0.013912135312589134
2.744,-0.011301188604567663
2.745,-0.008791000009435147
2.746,-0.0063753266454256614
2.747,-0.0040479070850675475
2.748,-0.001802461355182001
2.749,0.00036730906311346814
2.75,0.0024677212344108483
2.751,0.004505110769007509
2.7520000000000002,0.006485831822908359
2.753,0.008416094561960692
2.754,0.010298756922112656
2.755,0.012133516978888639
2.7560000000000002,0.013919967333206834
2.757,0.015657719131689257
2.758,0.01734640206666697
2.759,0.018985664376176863
2.7600000000000002,0.02057517284396292
2.761,0.02211461279947331
2.762,0.02360368811786531
2.763,0.025042147680684454
2.7640000000000002,0.026430330564694595
2.765,0.027769146239763266
2.766,0.02905954522018398
2.767,0.03030249656595588
2.7680000000000002,0.03149898788278545
2.769,0.03265002532208366
2.77,0.03375663358096981
2.771,0.03481985590226939
2.7720000000000002,0.035840754074514376
2.773,0.03682031464530391
2.774,0.03775743056519705
2.775,0.038648925862137785
2.7760000000000002,0.03949155425823718
2.777,0.04028208802131184
2.778,0.04101731796488593
2.779,0.04169405344818987
2.7800000000000002,0.04230912237616055
2.781,0.0428593711994411
2.782,0.043341664914381316
2.783,0.04375287389566374
2.7840000000000003,0.04408957771083643
2.785,0.04434806146368121
2.786,0.04452461490495413
2.787,0.044615546331117875
2.7880000000000003,0.04461718258434143
2.789,0.044525869052500576
2.79,0.044337969669177565
2.791,0.044049866913661036
2.7920000000000003,0.04365728380622259
2.793,0.04314944036944146
2.794,0.04252527259211118
2.795,0.041788716593252104
2.7960000000000003,0.04094381100669589
2.797,0.03999458185409981
2.798,0.03894504254494463
2.799,0.03779919387653633
2.8000000000000003,0.03656102403400456
2.801,0.03523450859030547
2.802,0.033823610506218
2.803,0.032332607212312216
2.8040000000000003,0.030774146019287667
2.805,0.02916975145895525
2.806,0.027541364110959872
2.807,0.025910911942771606
2.8080000000000003,0.024300310309684374
2.809,0.022731461954819
2.81,0.021226257009118635
2.811,0.019806572991351797
2.8120000000000003,0.01849427480811097
2.813,0.017309975463816074
2.814,0.016241062197167047
2.815,0.015238848136033201
2.816,0.014252823627833864
2.817,0.013232466407811946
2.818,0.012127241599037664
2.819,0.010886601712403906
2.82,0.009459986646627118
2.821,0.007796823688249263
2.822,0.005846527511639343
2.823,0.0035602009194745567
2.824,0.000936640686416905
2.825,-0.0019723379773379937
2.826,-0.005112163101917369
2.827,-0.00842827532962732
2.828,-0.011866127914948127
2.829,-0.015371194760840881
2.83,-0.01888899452765272
2.831,-0.022365066524214897
2.832,-0.025744962671532538
2.833,-0.028975395576601577
2.834,-0.03203682804042484
2.835,-0.03494813187726565
2.836,-0.03773027624110154
2.837,-0.04040424289808654
2.838,-0.04299102622654651
2.839,-0.04551163321698627
2.84,-0.047987083472084885
2.841,-0.050438409206698114
2.842,-0.05288665524785338
2.843,-0.05535257327344723
2.844,-0.05784750540867429
2.845,-0.06037182746540906
2.846,-0.06292530847032493
2.847,-0.06550773006227471
2.848,-0.06811888649228517
2.849,-0.07075858462356015
2.85,-0.07342664393147455
2.851,-0.07612289650358296
2.852,-0.07884718703961362
2.853,-0.08159934825215583
2.854,-0.08437842975376864
2.855,-0.08718254446140587
2.856,-0.09000976228547825
2.857,-0.09285816574686863
2.858,-0.0957258491126739
2.859,-0.09861091698988363
2.86,-0.10151148622945937
2.861,-0.10442568629453915
2.862,-0.10735165926043243
2.863,-0.11028737559772478
2.864,-0.11322455672137079
2.865,-0.11614728785194547
2.866,-0.11903920169061678
2.867,-0.1218839435507316
2.868,-0.12466517135781092
2.869,-0.1273665556495524
2.87,-0.12997177957582556
2.871,-0.13246453889867882
2.872,-0.13482854199233477
2.873,-0.1370480404416149
2.874,-0.13912627162720836
2.875,-0.14109021613885855
2.876,-0.14296836421546594
2.8770000000000002,-0.14478921870810746
2.878,-0.1465812950800319
2.879,-0.14837312140666703
2.88,-0.1501932383756147
2.8810000000000002,-0.15207019928665322
2.882,-0.15403257005173346
2.883,-0.1561083087304554
2.884,-0.15830201828930604
2.8850000000000002,-0.1605883873264223
2.886,-0.16294015950950552
2.887,-0.1653300911184349
2.888,-0.16773095104526412
2.8890000000000002,-0.17011552079422337
2.89,-0.1724565944817154
2.891,-0.17472697883632096
2.892,-0.1768999679163486
2.8930000000000002,-0.17895025262082934
2.894,-0.18086338334187002
2.895,-0.18263960714446814
2.896,-0.18428016601032274
2.8970000000000002,-0.18578629924803286
2.898,-0.18715924349309415
2.899,-0.18840023270790354
2.9,-0.18951049818175625
2.9010000000000002,-0.19049126853084708
2.902,-0.19134376969826797
2.903,-0.19206953289662754
2.904,-0.1926830006648968
2.9050000000000002,-0.19321595533242542
2.906,-0.19370139439807105
2.907,-0.19417231268759258
2.908,-0.1946617023536474
2.9090000000000003,-0.19520255287579225
2.91,-0.19582785106048142
2.911,-0.1965705810410698
2.912,-0.19746372427781075
2.9130000000000003,-0.19853959127152168
2.914,-0.19980085656279886
2.915,-0.20120943921700077
2.916,-0.20272429241944412
2.9170000000000003,-0.20430436668234583
2.918,-0.20590860984482015
2.919,-0.2074959670728818
2.92,-0.20902538085944405
2.9210000000000003,-0.21045579102431947
2.922,-0.2117461347142186
2.923,-0.21285596449538585
2.924,-0.21377385224855183
2.9250000000000003,-0.21452924160480139
2.926,-0.2151546495914345
2.927,-0.21568259056265116
2.928,-0.21614557619955005
2.9290000000000003,-0.21657611551012904
2.93,-0.21700670706694383
2.931,-0.21746981572008797
2.932,-0.2179978958842134
2.9330000000000003,-0.21862290029903872
2.934,-0.21935193068135012
2.935,-0.22015624430139624
2.936,-0.22100430515874853
2.9370000000000003,-0.22186457457987702
2.938,-0.22270551121815074
2.939,-0.22349557105383805
2.94,-0.22420320739410624
2.9410000000000003,-0.2247968708730217
2.942,-0.22524500945154932
2.943,-0.22551658572901112
2.944,-0.22560792321792425
2.945,-0.22555576816397413
2.946,-0.22540011917551564
2.947,-0.22518097218780214
2.948,-0.2249383204629872
2.949,-0.2247121545901224
2.95,-0.2245424624851588
2.951,-0.22446922939094588
2.952,-0.22453243787723282
2.953,-0.22477156599016349
2.954,-0.22519784253423256
2.955,-0.22577975114535404
2.956,-0.2264822148993043
2.957,-0.2272701541987583
2.958,-0.22810848677329057
2.959,-0.22896212767937332
2.96,-0.22979598930037906
2.961,-0.23057498134657897
2.962,-0.23126401085514312
2.963,-0.23182830399562043
2.964,-0.2322523925932493
2.965,-0.23255073370979248
2.966,-0.23274035617775024
2.967,-0.2328382861565219
2.968,-0.23286154713240584
2.969,-0.2328271599185995
2.97,-0.2327521426551993
2.971,-0.23265351080920058
2.972,-0.2325482771744978
2.973,-0.23245336572574266
2.974,-0.2323801771827223
2.975,-0.232331344022798
2.976,-0.23230871709567935
2.977,-0.23231414457797508
2.978,-0.23234947197319292
2.979,-0.23241654211173962
2.98,-0.23251719515092084
2.981,-0.2326532685749414
2.982,-0.23282659719490503
2.983,-0.23303896148786862
2.984,-0.23328859602660043
2.985,-0.2335679692180411
2.986,-0.23386901786505976
2.987,-0.23418367609742455
2.988,-0.23450387537180248
2.989,-0.23482154447175976
2.99,-0.23512860950776165
2.991,-0.23541695059621812
2.992,-0.2356777092452213
2.993,-0.23590242519967045
2.994,-0.2360855022362816
2.995,-0.2362257027817154
2.996,-0.2363222009904605
2.997,-0.23637416965512678
2.998,-0.23638078020644507
2.999,-0.23634120271326728
3.0,-0.2362546058825664
3.001,-0.2361201570594365
3.0020000000000002,-0.23593702222709265
3.003,-0.23570442758882576
3.004,-0.23542646846630383
3.005,-0.23511555506672843
3.0060000000000002,-0.2347849094318445
3.007,-0.23444775224151804
3.008,-0.23411730281373613
3.009,-0.2338067791046068
3.0100000000000002,-0.23352939770835918
3.011,-0.2332983738573434
3.012,-0.23312692142203104
3.013,-0.23302814417200607
3.0140000000000002,-0.2330058756328549
3.015,-0.23304773121507766
3.016,-0.23313968884144712
3.017,-0.2332677250728573
3.0180000000000002,-0.23341781510832327
3.019,-0.233575932784981
3.02,-0.23372805057808763
3.021,-0.23386013960102137
3.0220000000000002,-0.23395816960528137
3.023,-0.2340081854329973
3.024,-0.23400327279750552
3.025,-0.23394914189309454
3.0260000000000002,-0.23385281549547238
3.027,-0.23372131501846813
3.028,-0.2335616605140319
3.029,-0.23338087067223484
3.0300000000000002,-0.23318596282126916
3.031,-0.23298395642419895
3.032,-0.23278188356921237
3.033,-0.2325867638429806
3.0340000000000003,-0.23240415442203255
3.035,-0.23223692663163173
3.036,-0.23208766234711736
3.037,-0.23195894208194956
3.0380000000000003,-0.23185334498770954
3.039,-0.23177344885409953
3.04,-0.23172183010894307
3.041,-0.2317010638181844
3.0420000000000003,-0.2317137236858889
3.043,-0.23176235575858015
3.044,-0.2318466513853859
3.045,-0.2319609273659568
3.0460000000000003,-0.23209890466567187
3.047,-0.2322543028880311
3.048,-0.2324208402746556
3.049,-0.23259223370528742
3.0500000000000003,-0.23276219869778972
3.051,-0.23292444940814674
3.052,-0.2330726986304638
3.053,-0.2332006917453264
3.0540000000000003,-0.2333061902377832
3.055,-0.23339470865361578
3.056,-0.23347264443467614
3.057,-0.23354639366093718
3.0580000000000003,-0.2336223510504931
3.059,-0.23370690995955884
3.06,-0.23380646238247066
3.061,-0.23392739895194606
3.0620000000000003,-0.23407610954356184
3.063,-0.23425895332889393
3.064,-0.23447824246643217
3.065,-0.2347282823970262
3.0660000000000003,-0.23500243652738687
3.067,-0.2352940669023459
3.068,-0.23559653420485607
3.069,-0.23590319775599122
3.0700000000000003,-0.23620741551494626
3.071,-0.2365025440790371
3.072,-0.23678193868370076
3.073,-0.2370389579294922
3.074,-0.2372676317024945
3.075,-0.23746335290022585
3.076,-0.2376216782248566
3.077,-0.23773816301667872
3.078,-0.23780836125410504
3.079,-0.23782782555366935
3.08,-0.23779210717002672
3.081,-0.23769675599595297
3.082,-0.23753732056234525
3.083,-0.23730937869136612
3.084,-0.23701331905545284
3.085,-0.23665953640566195
3.086,-0.23625967194662822
3.087,-0.23582536552110825
3.088,-0.235368255609979
3.089,-0.23489997933223877
3.09,-0.2344321724450069
3.091,-0.23397646934352356
3.092,-0.2335445030611503
3.093,-0.23314788533497718
3.094,-0.23279475838422686
3.095,-0.23248586787389844
3.096,-0.2322212717030608
3.097,-0.23200402302719206
3.098,-0.23183444056401814
3.099,-0.23171174115555443
3.1,-0.23163513870416216
3.101,-0.23160384417254848
3.102,-0.2316170655837665
3.103,-0.23167398880321066
3.104,-0.23177007314229883
3.105,-0.2318926330102093
3.106,-0.2320279034786767
3.107,-0.23216211667978157
3.108,-0.2322815018059501
3.109,-0.23237228510995475
3.11,-0.23242068990491363
3.111,-0.23241293656429082
3.112,-0.2323352425218964
3.113,-0.23217386714677943
3.114,-0.2319248023137547
3.115,-0.2316058680541169
3.116,-0.23123785247834922
3.117,-0.23084154075728072
3.118,-0.23043771512208627
3.119,-0.23004715486428676
3.12,-0.22969063633574918
3.121,-0.22938893294868593
3.122,-0.22916281517565568
3.123,-0.22903299569974295
3.124,-0.22900678171889968
3.125,-0.22906065237241768
3.126,-0.22916676623563365
3.1270000000000002,-0.22929727894423002
3.128,-0.2294243431942355
3.129,-0.22952010874202455
3.13,-0.2295567224043169
3.1310000000000002,-0.2295063280581789
3.132,-0.22934106844547955
3.133,-0.2290331416534808
3.134,-0.22856889083523219
3.1350000000000002,-0.22796802942430744
3.136,-0.22725507826168453
3.137,-0.22645455524868707
3.138,-0.22559097534698463
3.1390000000000002,-0.22468885057859228
3.14,-0.2237726900258723
3.141,-0.22286699983153155
3.142,-0.2219962831986232
3.1430000000000002,-0.2211850027308257
3.144,-0.2204457059805405
3.145,-0.21976210843784277
3.146,-0.21911364722344698
3.1470000000000002,-0.21847975651841334
3.148,-0.21783986756414897
3.149,-0.21717340866240592
3.15,-0.21645980517528232
3.1510000000000002,-0.21567847952522187
3.152,-0.21480885119501533
3.153,-0.21383036628250524
3.154,-0.21273322845890935
3.1550000000000002,-0.21153435645813304
3.156,-0.21025474229791533
3.157,-0.20891537505633984
3.158,-0.20753724087183656
3.1590000000000003,-0.20614132294318085
3.16,-0.20474860152949556
3.161,-0.20338005395024775
3.162,-0.2020566545852511
3.1630000000000003,-0.20079934329123608
3.164,-0.19961570168863133
3.165,-0.19847928354018413
3.166,-0.19735830022460185
3.1670000000000003,-0.19622096018093724
3.168,-0.19503546890859091
3.169,-0.19377002896730738
3.17,-0.19239283997717774
3.1710000000000003,-0.19087209861863821
3.172,-0.18917599863247297
3.173,-0.18727276392800535
3.174,-0.18514704023549106
3.1750000000000003,-0.18282641009031278
3.176,-0.1803453832978659
3.177,-0.17773846672388913
3.178,-0.17503993304974072
3.1790000000000003,-0.1722826368964419
3.18,-0.16950462361643298
3.181,-0.1667452502469258
3.182,-0.16404385375288102
3.1830000000000003,-0.16143972376058727
3.184,-0.15895607797389283
3.185,-0.15657304682394932
3.186,-0.15426359294139919
3.1870000000000003,-0.1520006588846316
3.188,-0.1497571671397873
3.189,-0.1475060201207512
3.19,-0.14522010016915762
3.1910000000000003,-0.14287226955438737
3.192,-0.1404353704735728
3.193,-0.13788224284351147
3.194,-0.13519829927884458
3.1950000000000003,-0.13240360983891558
3.196,-0.12952414222427014
3.197,-0.12658584406319814
3.198,-0.12361464291173867
3.1990000000000003,-0.12063644625367745
3.2,-0.11767714150055172
3.201,-0.11476259599164328
